Date,State,Total,Category,lag_1,lag_7,lag_30,rolling_mean_7,rolling_std_7,rolling_mean_30,rolling_std_30,day_of_week,month,week,is_holiday
2023-03-31,Mississippi,119477045.97142857,Beverages,119388505.05714285,121431315.68571427,120288500.74285714,119674465.76734693,870701.5863184024,122956592.99666665,2630935.7022546562,4,3,13,0
2023-04-01,Mississippi,119565586.88571428,Beverages,119477045.97142857,120232828.54285714,120684903.55714285,119395284.37959184,399079.09069689474,122929544.50428572,2663284.4643950565,5,4,13,0
2023-04-02,Mississippi,119654127.8,Beverages,119565586.88571428,119034341.39999999,121081306.37142856,119299964.14285715,191270.23171725596,122892233.94857141,2703353.4446943407,6,4,13,0
2023-04-03,Mississippi,119742668.71428572,Beverages,119654127.8,119122882.31428571,121477709.18571427,119388505.05714285,191270.23171540617,122844661.3295238,2748500.868364152,0,4,14,0
2023-04-04,Mississippi,119831209.62857142,Beverages,119742668.71428572,119211423.22857141,121874112.0,119477045.97142856,191270.23171355636,122786826.64714284,2796098.9338319404,1,4,14,1
2023-04-05,Mississippi,119919750.54285714,Beverages,119831209.62857142,119299964.14285713,122270514.81428571,119565586.88571428,191270.23171170114,122718729.90142855,2843567.557182533,2,4,14,0
2023-04-06,Mississippi,120008291.45714286,Beverages,119919750.54285714,119388505.05714285,122666917.62857142,119654127.8,191270.23170985133,122640371.09238094,2888381.0207646294,3,4,14,0
2023-04-07,Mississippi,120096832.37142858,Beverages,120008291.45714286,119477045.97142857,123063320.44285713,119742668.71428572,191270.23170800155,122551750.22,2928051.7909807567,4,4,14,1
2023-04-08,Mississippi,120185373.28571428,Beverages,120096832.37142858,119565586.88571428,123459723.25714286,119831209.62857142,191270.23170615177,122452867.28428571,2960095.0236982573,5,4,14,0
2023-04-09,Mississippi,120273914.2,Beverages,120185373.28571428,119654127.8,123856126.07142857,119919750.54285716,191270.23170429652,122343722.28523809,2981975.1906352118,6,4,14,0
2023-04-10,Mississippi,120362455.11428572,Beverages,120273914.2,119742668.71428572,124252528.88571428,120008291.45714286,191270.2317024467,122224315.22285715,2991033.173994944,0,4,15,0
2023-04-11,Mississippi,120450996.02857143,Beverages,120362455.11428572,119831209.62857142,124648931.69999999,120096832.37142858,191270.2317005969,122094646.09714286,2984387.8476279457,1,4,15,0
2023-04-12,Mississippi,120539536.94285715,Beverages,120450996.02857143,119919750.54285714,125045334.51428571,120185373.28571428,191270.23169874167,121954714.90809523,2958799.5142714363,2,4,15,0
2023-04-13,Mississippi,120628077.85714287,Beverages,120539536.94285715,120008291.45714286,125441737.32857142,120273914.2,191270.23169689186,121804521.65571427,2910470.995982808,3,4,15,0
2023-04-14,Mississippi,120716618.77142859,Beverages,120628077.85714287,120096832.37142858,125838140.14285713,120362455.11428572,191270.23169504208,121644066.33999999,2834739.579630393,4,4,15,0
2023-04-15,Mississippi,120805159.68571429,Beverages,120716618.77142859,120185373.28571428,126234542.95714284,120450996.02857144,191270.2316931923,121473348.96095237,2725564.017990449,5,4,15,0
2023-04-16,Mississippi,120893700.60000001,Beverages,120805159.68571429,120273914.2,126630945.77142856,120539536.94285715,191270.23169133705,121292369.51857142,2574591.893673001,6,4,15,0
2023-04-17,Mississippi,121131373.75714287,Beverages,120893700.60000001,120362455.11428572,127027348.58571428,120628077.85714288,191270.23168948726,121101128.01285714,2369260.9079181873,0,4,16,0
2023-04-18,Mississippi,121369046.91428572,Beverages,121131373.75714287,120450996.02857143,127423751.39999999,120737923.37755103,230143.0215234688,120904595.51857142,2088644.124880229,1,4,16,0
2023-04-19,Mississippi,121606720.07142858,Beverages,121369046.91428572,120539536.94285715,126225264.25714284,120869073.50408164,292512.6741796769,120702772.03571428,1691815.3306451265,2,4,16,0
2023-04-20,Mississippi,121844393.22857143,Beverages,121606720.07142858,120628077.85714287,125026777.11428571,121021528.2367347,361988.25531223515,120548820.56285715,1346939.1138080936,3,4,16,0
2023-04-21,Mississippi,122082066.38571429,Beverages,121844393.22857143,120716618.77142859,123828289.97142856,121195287.57551022,427623.35857683484,120442741.1,1081217.9019808862,4,4,16,0
2023-04-22,Mississippi,122319739.54285714,Beverages,122082066.38571429,120805159.68571429,122629802.82857142,121390351.52040817,480984.00126299757,120384533.64714286,928954.4623386912,5,4,16,1
2023-04-23,Mississippi,122557412.7,Beverages,122319739.54285714,120893700.60000001,121431315.68571427,121606720.07142857,513432.6993546987,120374198.20428571,904515.8529754692,6,4,16,0
2023-04-24,Mississippi,123178781.31428571,Beverages,122557412.7,121131373.75714287,120232828.54285714,121844393.22857143,513432.69935284345,120411734.77142859,970832.8679771635,0,4,17,0
2023-04-25,Mississippi,123800149.92857143,Beverages,123178781.31428571,121369046.91428572,119034341.39999999,122136880.02244899,613057.0861245249,120509933.19714285,1093369.1756899361,1,4,17,0
2023-04-26,Mississippi,124421518.54285714,Beverages,123800149.92857143,121606720.07142858,119122882.31428571,122484180.45306122,773262.5599761226,120668793.48142858,1211429.5597148032,2,4,17,0
2023-04-27,Mississippi,125042887.15714285,Beverages,124421518.54285714,121844393.22857143,119211423.22857141,122886294.52040815,952110.1136140182,120845414.68904762,1355913.463403177,3,4,17,0
2023-04-28,Mississippi,125664255.77142856,Beverages,125042887.15714285,122082066.38571429,119299964.14285713,123343222.2244898,1121229.60941998,121039796.82,1521476.7432738882,4,4,17,0
2023-04-29,Mississippi,126285624.38571428,Beverages,125664255.77142856,122319739.54285714,119388505.05714285,123854963.56530611,1258733.7088816613,121251939.87428571,1703346.7615650583,5,4,17,0
2023-04-30,Mississippi,126906992.99999999,Beverages,126285624.38571428,122557412.7,119477045.97142857,124421518.54285714,1342309.621875078,121481843.85190478,1897550.4244716507,6,4,17,0
2023-05-01,Mississippi,120608982.79999998,Beverages,126906992.99999999,123178781.31428571,119565586.88571428,125042887.15714285,1342309.6218732097,121729508.75285715,2100846.4831859963,0,5,18,0
2023-05-02,Mississippi,114310972.6,Beverages,120608982.79999998,123800149.92857143,119654127.8,124675773.08367346,2083745.7770482919,121764288.61666666,2072228.9667430366,1,5,18,0
2023-05-03,Mississippi,125689687.2,Beverages,114310972.6,124421518.54285714,119742668.71428572,123320176.32244897,4469355.917123773,121586183.44333333,2454252.82693296,2,5,18,0
2023-05-04,Mississippi,125791647.88412699,Beverages,125689687.2,125042887.15714285,119831209.62857142,123501343.27346937,4546477.221376125,121784417.39285715,2538928.9540600223,3,5,18,0
2023-05-05,Mississippi,125893608.56825396,Beverages,125791647.88412699,125664255.77142856,119919750.54285714,123608309.09160997,4597314.009424446,121983098.66804233,2612947.17305138,4,5,18,1
2023-05-06,Mississippi,125995569.25238095,Beverages,125893608.56825396,126285624.38571428,120008291.45714286,123641073.77687073,4615191.200138059,122182227.26888889,2677121.5315709733,5,5,18,0
2023-05-07,Mississippi,126097529.93650794,Beverages,125995569.25238095,126906992.99999999,120096832.37142858,123599637.32925168,4588716.615244343,122381803.19539684,2732076.8581443275,6,5,18,0
2023-05-08,Mississippi,126199490.62063493,Beverages,126097529.93650794,120608982.79999998,120185373.28571428,123483999.74875283,4500836.637865448,122581826.44756614,2778292.2645554375,0,5,19,0
2023-05-09,Mississippi,126301451.3047619,Beverages,126199490.62063493,114310972.6,120273914.2,124282643.72312924,4400540.222129501,122782297.02539682,2816130.7647821615,1,5,19,0
2023-05-10,Mississippi,126403411.98888889,Beverages,126301451.3047619,125689687.2,120362455.11428572,125995569.25238097,220260.2482920179,122983214.92888889,2845859.692976347,2,5,19,0
2023-05-11,Mississippi,126505372.67301588,Beverages,126403411.98888889,125791647.88412699,120450996.02857143,126097529.93650794,220260.248290144,123184580.15804233,2867664.7451644973,3,5,19,0
2023-05-12,Mississippi,126607333.35714287,Beverages,126505372.67301588,125893608.56825396,120539536.94285715,126199490.62063491,220260.24828827006,123386392.71285716,2881659.3827364454,4,5,19,0
2023-05-13,Mississippi,126709294.04126984,Beverages,126607333.35714287,125995569.25238095,120628077.85714287,126301451.30476192,220260.2482863924,123588652.59333333,2887890.6645805393,5,5,19,0
2023-05-14,Mississippi,126811254.72539683,Beverages,126709294.04126984,126097529.93650794,120716618.77142859,126403411.98888889,220260.248284513,123791359.7994709,2886342.131857594,6,5,19,0
2023-05-15,Mississippi,126913215.40952381,Beverages,126811254.72539683,126199490.62063493,120805159.68571429,126505372.67301588,220260.2482826391,123994514.33126983,2876934.0494539426,0,5,20,0
2023-05-16,Mississippi,127015176.09365079,Beverages,126913215.40952381,126301451.3047619,120893700.60000001,126607333.35714288,220260.2482807652,124198116.18873017,2859521.0453821793,1,5,20,0
2023-05-17,Mississippi,127117136.77777778,Beverages,127015176.09365079,126403411.98888889,121131373.75714287,126709294.04126982,220260.24827888582,124402165.37185186,2833886.935370145,2,5,20,0
2023-05-18,Mississippi,127219097.46190476,Beverages,127117136.77777778,126505372.67301588,121369046.91428572,126811254.72539683,220260.2482770119,124601690.805873,2806244.389871446,3,5,20,0
2023-05-19,Mississippi,127321058.14603175,Beverages,127219097.46190476,126607333.35714287,121606720.07142858,126913215.40952381,220260.24827513797,124796692.49079366,2776969.826207892,4,5,20,0
2023-05-20,Mississippi,127423018.83015873,Beverages,127321058.14603175,126709294.04126984,121844393.22857143,127015176.09365079,220260.24827326406,124987170.42661375,2746429.177969001,5,5,20,0
2023-05-21,Mississippi,127524979.51428571,Beverages,127423018.83015873,126811254.72539683,122082066.38571429,127117136.77777778,220260.24827138468,125173124.61333331,2714979.2899452797,6,5,20,0
2023-05-22,Mississippi,127626940.1984127,Beverages,127524979.51428571,126913215.40952381,122319739.54285714,127219097.46190476,220260.24826951078,125354555.05095239,2682968.8535075714,0,5,21,0
2023-05-23,Mississippi,127728900.88253969,Beverages,127626940.1984127,127015176.09365079,122557412.7,127321058.14603174,220260.24826763684,125531461.7394709,2650738.8950017747,1,5,21,0
2023-05-24,Mississippi,127830861.56666666,Beverages,127728900.88253969,127117136.77777778,123178781.31428571,127423018.83015874,220260.24826575918,125703844.67888889,2618622.8201954323,2,5,21,0
2023-05-25,Mississippi,127932822.25079365,Beverages,127830861.56666666,127219097.46190476,123800149.92857143,127524979.51428571,220260.2482638798,125858914.02063492,2601625.7488952186,3,5,21,0
2023-05-26,Mississippi,128034782.93492064,Beverages,127932822.25079365,127321058.14603175,124421518.54285714,127626940.1984127,220260.2482620059,125996669.764709,2598265.5089282105,4,5,21,0
2023-05-27,Mississippi,128136743.61904763,Beverages,128034782.93492064,127423018.83015873,125042887.15714285,127728900.88253967,220260.24826013198,126117111.9111111,2606465.0430305516,5,5,21,0
2023-05-28,Mississippi,128238704.3031746,Beverages,128136743.61904763,127524979.51428571,125664255.77142856,127830861.56666668,220260.24825825432,126220240.45984127,2623645.9830208533,6,5,21,0
2023-05-29,Mississippi,128340664.98730159,Beverages,128238704.3031746,127626940.1984127,126285624.38571428,127932822.25079365,220260.24825637494,126306055.41089948,2646834.02434677,0,5,22,0
2023-05-30,Mississippi,128442625.67142858,Beverages,128340664.98730159,127728900.88253969,126906992.99999999,128034782.93492064,220260.24825450103,126374556.76428571,2672752.848332836,1,5,22,0
2023-05-31,Mississippi,128544586.35555555,Beverages,128442625.67142858,127830861.56666666,120608982.79999998,128136743.61904761,220260.24825262712,126425744.52,2697888.324478712,2,5,22,0
2023-06-01,Mississippi,128646547.03968254,Beverages,128544586.35555555,127932822.25079365,114310972.6,128238704.3031746,220260.24825074774,126690264.63851853,2488837.7564027044,3,6,22,0
2023-06-02,Mississippi,128748507.72380953,Beverages,128646547.03968254,128034782.93492064,125689687.2,128340664.98730159,220260.2482488738,127168117.11984128,897601.5473067387,4,6,22,0
2023-06-03,Mississippi,128850468.40793651,Beverages,128748507.72380953,128136743.61904763,125791647.88412699,128442625.67142858,220260.2482469999,127270077.80396825,897601.5473064749,5,6,22,0
2023-06-04,Mississippi,128952429.09206349,Beverages,128850468.40793651,128238704.3031746,125893608.56825396,128544586.35555556,220260.24824512596,127372038.48809525,897601.5473062111,6,6,22,0
2023-06-05,Mississippi,129054389.77619047,Beverages,128952429.09206349,128340664.98730159,125995569.25238095,128646547.03968254,220260.24824324658,127473999.17222223,897601.5473059457,0,6,23,0
2023-06-06,Mississippi,129156350.46031746,Beverages,129054389.77619047,128442625.67142858,126097529.93650794,128748507.72380953,220260.24824137267,127575959.8563492,897601.5473056801,1,6,23,0
2023-06-07,Mississippi,129258311.14444445,Beverages,129156350.46031746,128544586.35555555,126199490.62063493,128850468.4079365,220260.24823949876,127677920.54047619,897601.5473054146,2,6,23,0
2023-06-08,Mississippi,129360271.82857142,Beverages,129258311.14444445,128646547.03968254,126301451.3047619,128952429.0920635,220260.2482376211,127779881.22460318,897601.547305149,3,6,23,0
2023-06-09,Mississippi,129462232.51269841,Beverages,129360271.82857142,128748507.72380953,126403411.98888889,129054389.77619047,220260.24823574172,127881841.90873016,897601.5473048819,4,6,23,0
2023-06-10,Mississippi,129564193.1968254,Beverages,129462232.51269841,128850468.40793651,126505372.67301588,129156350.46031746,220260.2482338678,127983802.59285715,897601.5473046146,5,6,23,0
2023-06-11,Mississippi,129666153.88095239,Beverages,129564193.1968254,128952429.09206349,126607333.35714287,129258311.14444444,220260.2482319939,128085763.27698413,897601.5473043475,6,6,23,0
2023-06-12,Mississippi,129768114.56507936,Beverages,129666153.88095239,129054389.77619047,126709294.04126984,129360271.82857144,220260.24823011624,128187723.9611111,897601.5473040802,0,6,24,0
2023-06-13,Mississippi,129870075.24920635,Beverages,129768114.56507936,129156350.46031746,126811254.72539683,129462232.51269841,220260.24822823686,128289684.6452381,897601.5473038113,1,6,24,0
2023-06-14,Mississippi,129972035.93333334,Beverages,129870075.24920635,129258311.14444445,126913215.40952381,129564193.1968254,220260.24822636292,128391645.32936507,897601.5473035423,2,6,24,0
2023-06-15,Mississippi,130073996.61746031,Beverages,129972035.93333334,129360271.82857142,127015176.09365079,129666153.88095239,220260.248224489,128493606.01349206,897601.5473032732,3,6,24,0
2023-06-16,Mississippi,130175957.3015873,Beverages,130073996.61746031,129462232.51269841,127117136.77777778,129768114.56507936,220260.24822260963,128595566.69761904,897601.5473030027,4,6,24,0
2023-06-17,Mississippi,130277917.98571429,Beverages,130175957.3015873,129564193.1968254,127219097.46190476,129870075.24920635,220260.24822073572,128697527.38174604,897601.547302732,5,6,24,0
2023-06-18,Mississippi,130379878.66984127,Beverages,130277917.98571429,129666153.88095239,127321058.14603175,129972035.93333335,220260.2482188618,128799488.065873,897601.5473024613,6,6,24,0
2023-06-19,Mississippi,130481839.35396825,Beverages,130379878.66984127,129768114.56507936,127423018.83015873,130073996.61746033,220260.24821698788,128901448.75,897601.5473021907,0,6,25,0
2023-06-20,Mississippi,130583800.03809524,Beverages,130481839.35396825,129870075.24920635,127524979.51428571,130175957.3015873,220260.2482151085,129003409.434127,897601.5473019183,1,6,25,0
2023-06-21,Mississippi,130685760.72222222,Beverages,130583800.03809524,129972035.93333334,127626940.1984127,130277917.98571429,220260.2482132346,129105370.11825396,897601.5473016459,2,6,25,0
2023-06-22,Mississippi,130787721.40634921,Beverages,130685760.72222222,130073996.61746031,127728900.88253969,130379878.66984126,220260.24821136068,129207330.80238096,897601.5473013733,3,6,25,0
2023-06-23,Mississippi,130889682.09047619,Beverages,130787721.40634921,130175957.3015873,127830861.56666666,130481839.35396826,220260.24820948302,129309291.48650794,897601.5473011009,4,6,25,0
2023-06-24,Mississippi,130991642.77460317,Beverages,130889682.09047619,130277917.98571429,127932822.25079365,130583800.03809524,220260.24820760364,129411252.17063493,897601.5473008269,5,6,25,0
2023-06-25,Mississippi,131093603.45873016,Beverages,130991642.77460317,130379878.66984127,128034782.93492064,130685760.72222221,220260.2482057297,129513212.8547619,897601.5473005527,6,6,25,0
2023-06-26,Mississippi,131195564.14285713,Beverages,131093603.45873016,130481839.35396825,128136743.61904763,130787721.40634921,220260.2482038558,129615173.5388889,897601.5473002787,0,6,26,0
2023-06-27,Mississippi,131297524.82698412,Beverages,131195564.14285713,130583800.03809524,128238704.3031746,130889682.09047619,220260.2482019764,129717134.22301587,897601.5473000037,1,6,26,0
2023-06-28,Mississippi,131399485.51111111,Beverages,131297524.82698412,130685760.72222222,128340664.98730159,130991642.77460317,220260.2482001025,129819094.90714285,897601.5472997278,2,6,26,0
2023-06-29,Mississippi,131501446.1952381,Beverages,131399485.51111111,130787721.40634921,128442625.67142858,131093603.45873018,220260.24819822857,129921055.59126984,897601.5472994519,3,6,26,1
2023-06-30,Mississippi,131603406.87936507,Beverages,131501446.1952381,130889682.09047619,128544586.35555555,131195564.14285715,220260.24819635466,130023016.27539682,897601.547299176,4,6,26,0
2023-07-01,Mississippi,131705367.56349206,Beverages,131603406.87936507,130991642.77460317,128646547.03968254,131297524.82698414,220260.24819447528,130124976.95952381,897601.5472988985,5,7,26,0
2023-07-02,Mississippi,131807328.24761905,Beverages,131705367.56349206,131093603.45873016,128748507.72380953,131399485.51111113,220260.24819260137,130226937.6436508,897601.5472986209,6,7,26,0
2023-07-03,Mississippi,131909288.93174604,Beverages,131807328.24761905,131195564.14285713,128850468.40793651,131501446.1952381,220260.24819072746,130328898.32777777,897601.5472983434,0,7,27,0
2023-07-04,Mississippi,132011249.61587301,Beverages,131909288.93174604,131297524.82698412,128952429.09206349,131603406.87936509,220260.2481888498,130430859.01190475,897601.5472980657,1,7,27,0
2023-07-05,Mississippi,132113210.3,Beverages,132011249.61587301,131399485.51111111,129054389.77619047,131705367.56349206,220260.24818697042,130532819.69603175,897601.5472977865,2,7,27,0
2023-07-06,Mississippi,131393674.43703704,Beverages,132113210.3,131501446.1952381,129156350.46031746,131807328.24761905,220260.24818509648,130634780.38015872,897601.5472975072,3,7,27,0
2023-07-07,Mississippi,130674138.57407407,Beverages,131393674.43703704,131603406.87936507,129258311.14444445,131791932.28216174,247310.14818031417,130709357.84604937,862799.7490673155,4,7,27,0
2023-07-08,Mississippi,129954602.71111111,Beverages,130674138.57407407,131705367.56349206,129360271.82857142,131659179.66712019,492871.180787029,130756552.0937037,818264.8538270922,5,7,27,0
2023-07-09,Mississippi,129235066.84814815,Beverages,129954602.71111111,131807328.24761905,129462232.51269841,131409070.40249434,808609.7918174841,130776363.1231217,790000.2986925107,6,7,27,0
2023-07-10,Mississippi,128515530.98518518,Beverages,129235066.84814815,131909288.93174604,129564193.1968254,131041604.4882842,1121424.877029148,130768790.93430334,803995.3784990121,0,7,28,0
2023-07-11,Mississippi,127795995.12222221,Beverages,128515530.98518518,132011249.61587301,129666153.88095239,130556781.92448978,1386143.5201081382,130733835.52724868,877600.8983249624,1,7,28,0
2023-07-12,Mississippi,127076459.25925925,Beverages,127795995.12222221,132113210.3,129768114.56507936,129954602.7111111,1554375.1165219422,130671496.90195768,1012162.1750075514,2,7,28,0
2023-07-13,Mississippi,126356923.39629629,Beverages,127076459.25925925,131393674.43703704,129870075.24920635,129235066.84814815,1554375.1165238216,130581775.05843033,1197359.0409678188,3,7,28,0
2023-07-14,Mississippi,125637387.53333333,Beverages,126356923.39629629,130674138.57407407,129972035.93333334,128515530.98518518,1554375.1165257008,130464669.99666667,1420391.3812326235,4,7,28,0
2023-07-15,Mississippi,124917851.67037037,Beverages,125637387.53333333,129954602.71111111,130073996.61746031,127795995.12222221,1554375.1165275802,130320181.71666667,1670654.4285488506,5,7,28,0
2023-07-16,Mississippi,124198315.80740741,Beverages,124917851.67037037,129235066.84814815,130175957.3015873,127076459.25925925,1554375.1165294596,130148310.21843034,1940315.196916387,6,7,28,0
2023-07-17,Mississippi,123478779.94444445,Beverages,124198315.80740741,128515530.98518518,130277917.98571429,126356923.39629629,1554375.116531339,129949055.50195767,2223622.8958622585,0,7,29,0
2023-07-18,Mississippi,122759244.08148149,Beverages,123478779.94444445,127795995.12222221,130379878.66984127,125637387.53333333,1554375.116533222,129722417.56724867,2516194.70054568,1,7,29,0
2023-07-19,Mississippi,122039708.21851853,Beverages,122759244.08148149,127076459.25925925,130481839.35396825,124917851.67037037,1554375.1165351053,129468396.41430335,2814516.3415442277,2,7,29,0
2023-07-20,Mississippi,121320172.35555555,Beverages,122039708.21851853,126356923.39629629,130583800.03809524,124198315.80740741,1554375.1165369884,129186992.04312168,3115623.8871678566,3,7,29,0
2023-07-21,Mississippi,120600636.49259259,Beverages,121320172.35555555,125637387.53333333,130685760.72222222,123478779.94444445,1554375.116538875,128878204.4537037,3416902.9137761206,4,7,29,0
2023-07-22,Mississippi,119881100.62962963,Beverages,120600636.49259259,124917851.67037037,130787721.40634921,122759244.08148149,1554375.1165407621,128542033.64604937,3715958.5363505194,5,7,29,0
2023-07-23,Mississippi,119161564.76666667,Beverages,119881100.62962963,124198315.80740741,130889682.09047619,122039708.21851853,1554375.116542649,128178479.62015872,4010527.4774685395,6,7,29,0
2023-07-24,Mississippi,118442028.9037037,Beverages,119161564.76666667,123478779.94444445,130991642.77460317,121320172.35555555,1554375.1165445358,127787542.37603174,4298414.966702274,0,7,30,0
2023-07-25,Mississippi,117722493.04074074,Beverages,118442028.9037037,122759244.08148149,131093603.45873016,120600636.49259259,1554375.116546423,127369221.91366842,4577446.088021576,1,7,30,0
2023-07-26,Mississippi,117002957.17777778,Beverages,117722493.04074074,122039708.21851853,131195564.14285713,119881100.62962963,1554375.1165483096,126923518.23306878,4845425.054844105,2,7,30,0
2023-07-27,Mississippi,116283421.31481482,Beverages,117002957.17777778,121320172.35555555,131297524.82698412,119161564.76666665,1554375.1165501964,126450431.3342328,5100098.017591549,3,7,30,0
2023-07-28,Mississippi,115563885.45185184,Beverages,116283421.31481482,120600636.49259259,131399485.51111111,118442028.90370369,1554375.1165520872,125949961.2171605,5339116.099994101,4,7,30,0
2023-07-29,Mississippi,114844349.58888888,Beverages,115563885.45185184,119881100.62962963,131501446.1952381,117722493.04074073,1554375.1165539816,125422107.88185185,5559995.787680821,5,7,30,1
2023-07-30,Mississippi,114124813.72592592,Beverages,114844349.58888888,119161564.76666667,131603406.87936507,117002957.17777777,1554375.1165558756,124866871.32830688,5760073.721019701,6,7,30,0
2023-07-31,Mississippi,113405277.86296296,Beverages,114124813.72592592,118442028.9037037,131705367.56349206,116283421.3148148,1554375.11655777,124284251.55652557,5936452.398250236,0,7,31,0
2023-08-01,Mississippi,112685742.0,Beverages,113405277.86296296,117722493.04074074,131807328.24761905,115563885.45185184,1554375.1165596643,123674248.56650792,6085932.171893,1,8,31,0
2023-08-02,Mississippi,112987870.27352941,Beverages,112685742.0,117002957.17777778,131909288.93174604,114844349.58888888,1554375.1165615583,123036862.35825397,6204922.955798306,2,8,31,0
2023-08-03,Mississippi,113289998.54705882,Beverages,112987870.27352941,116283421.31481482,132011249.61587301,114270765.74542485,1352801.523081554,122406148.40298009,6233555.700732797,3,8,31,0
2023-08-04,Mississippi,113592126.82058823,Beverages,113289998.54705882,115563885.45185184,132113210.3,113843133.9214597,1049719.866079479,121782106.70068626,6175654.819530575,4,8,31,0
2023-08-05,Mississippi,113894255.09411764,Beverages,113592126.82058823,114844349.58888888,131393674.43703704,113561454.11699346,725498.0970681842,121164737.25137256,6031333.068173676,5,8,31,0
2023-08-06,Mississippi,114196383.36764705,Beverages,113894255.09411764,114124813.72592592,130674138.57407407,113425726.33202614,499010.08847251284,120581423.27327524,5851476.317511609,6,8,31,0
2023-08-07,Mississippi,114498511.64117648,Beverages,114196383.36764705,113405277.86296296,129954602.71111111,113435950.56655775,516159.4953473985,120032164.76639433,5641009.823297751,0,8,32,0
2023-08-08,Mississippi,114800639.91470589,Beverages,114498511.64117648,112685742.0,129235066.84814815,113592126.82058825,652671.6650435304,119516961.73072985,5404379.705624857,1,8,32,0
2023-08-09,Mississippi,115102768.1882353,Beverages,114800639.91470589,112987870.27352941,128515530.98518518,113894255.09411766,652671.6650416437,119035814.16628176,5145702.308255776,2,8,32,0
2023-08-10,Mississippi,115404896.46176471,Beverages,115102768.1882353,113289998.54705882,127795995.12222221,114196383.36764707,652671.6650397568,118588722.0730501,4868889.25453356,3,8,32,0
2023-08-11,Mississippi,115707024.73529412,Beverages,115404896.46176471,113592126.82058823,127076459.25925925,114498511.64117648,652671.6650378699,118175685.45103486,4577762.1607137285,4,8,32,0
2023-08-12,Mississippi,116009153.00882353,Beverages,115707024.73529412,113894255.09411764,126356923.39629629,114800639.91470589,652671.6650359831,117796704.30023603,4276168.90882122,5,8,32,0
2023-08-13,Mississippi,116311281.28235294,Beverages,116009153.00882353,114196383.36764705,125637387.53333333,115102768.1882353,652671.6650340963,117451778.6206536,3968113.3034442733,6,8,32,0
2023-08-14,Mississippi,116613409.55588235,Beverages,116311281.28235294,114498511.64117648,124917851.67037037,115404896.46176471,652671.6650322094,117140908.41228758,3657911.146872736,0,8,33,0
2023-08-15,Mississippi,116915537.82941176,Beverages,116613409.55588235,114800639.91470589,124198315.80740741,115707024.7352941,652671.6650303263,116864093.67513798,3350387.1183279166,1,8,33,1
2023-08-16,Mississippi,117217666.10294117,Beverages,116915537.82941176,115102768.1882353,123478779.94444445,116009153.00882353,652671.6650284432,116621334.40920478,3051125.240802221,2,8,33,0
2023-08-17,Mississippi,117519794.37647058,Beverages,117217666.10294117,115404896.46176471,122759244.08148149,116311281.28235294,652671.6650265601,116412630.61448802,2766772.8357774415,3,8,33,0
2023-08-18,Mississippi,117821922.65,Beverages,117519794.37647058,115707024.73529412,122039708.21851853,116613409.55588235,652671.6650246771,116237982.29098766,2505354.086121238,4,8,33,0
2023-08-19,Mississippi,118124050.92352942,Beverages,117821922.65,116009153.00882353,121320172.35555555,116915537.82941176,652671.6650227976,116097389.4387037,2276438.7389064934,5,8,33,0
2023-08-20,Mississippi,118426179.19705883,Beverages,118124050.92352942,116311281.28235294,120600636.49259259,117217666.10294117,652671.6650209182,115990852.05763617,2090804.2966385237,6,8,33,0
2023-08-21,Mississippi,118728307.47058824,Beverages,118426179.19705883,116613409.55588235,119881100.62962963,117519794.3764706,652671.6650190388,115918370.14778504,1959024.3218993552,0,8,34,0
2023-08-22,Mississippi,119030435.74411765,Beverages,118728307.47058824,116915537.82941176,119161564.76666667,117821922.64999999,652671.6650171594,115879943.70915033,1888656.972840999,1,8,34,0
2023-08-23,Mississippi,119332564.01764706,Beverages,119030435.74411765,117217666.10294117,118442028.9037037,118124050.9235294,652671.66501528,115875572.74173203,1880936.30212905,2,8,34,0
2023-08-24,Mississippi,119634692.29117647,Beverages,119332564.01764706,117519794.37647058,117722493.04074074,118426179.19705881,652671.6650134006,115905257.24553014,1929242.9832556539,3,8,34,0
2023-08-25,Mississippi,119936820.56470588,Beverages,119634692.29117647,117821922.65,117002957.17777778,118728307.47058824,652671.6650115212,115968997.22054465,2020770.0175977615,4,8,34,0
2023-08-26,Mississippi,120238948.83823529,Beverages,119936820.56470588,118124050.92352942,116283421.31481482,119030435.74411765,652671.6650096455,116066792.6667756,2140008.5632670242,5,8,34,0
2023-08-27,Mississippi,120541077.1117647,Beverages,120238948.83823529,118426179.19705883,115563885.45185184,119332564.01764706,652671.6650077698,116198643.58422296,2271623.1633346523,6,8,34,0
2023-08-28,Mississippi,120843205.38529411,Beverages,120541077.1117647,118728307.47058824,114844349.58888888,119634692.29117645,652671.6650058941,116364549.97288671,2401694.410850875,0,8,35,0
2023-08-29,Mississippi,121145333.65882352,Beverages,120843205.38529411,119030435.74411765,114124813.72592592,119936820.56470588,652671.6650040185,116564511.83276688,2517687.417148754,1,8,35,0
2023-08-30,Mississippi,121447461.93235295,Beverages,121145333.65882352,119332564.01764706,113405277.86296296,120238948.83823529,652671.6650021428,116798529.16386347,2607764.4435318387,2,8,35,0
2023-08-31,Mississippi,121749590.20588236,Beverages,121447461.93235295,119634692.29117647,112685742.0,120541077.1117647,652671.6650002708,117066601.96617648,2659758.5907446197,3,8,35,0
